fecha,presentacion,origen,destino,precio_min,precio_max,precio_frec,obs,name
02/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
03/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
04/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
05/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
08/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
09/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
10/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
11/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
12/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
15/01/2018,Kilogramo,Oaxaca,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
16/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
17/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
18/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
19/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
22/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
23/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
24/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
25/01/2018,Kilogramo,Veracruz,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,5.50,6.50,6.00,,piña mediana_primera
